Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.08     83.02     0.07 41698364     0.00     0.00  std::_Miter_base<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > > >(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >)
  0.08     83.08     0.07 41698362     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, false>::_S_base(__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >)
  0.08     83.15     0.07 21055845     0.00     0.00  std::_Vector_base<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_Vector_impl::~_Vector_impl()
  0.08     83.21     0.07 20849194     0.00     0.00  std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_M_deallocate(BLG::bledge_T**, unsigned long)
  0.08     83.28     0.07 20849193     0.00     0.00  __gnu_cxx::new_allocator<BLG::bledge_T*>::deallocate(BLG::bledge_T**, unsigned long)
  0.07     83.34     0.06                             std::string* std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<std::string*, std::string*>(std::string*, std::string*, std::string*)
  0.07     83.40     0.06 41698364     0.00     0.00  __gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >::__normal_iterator(BLG::blnode_T* const* const&)
  0.07     83.46     0.06 36640747     0.00     0.00  std::allocator<std::string>::allocator(std::allocator<std::string> const&)
  0.07     83.52     0.06 31583132     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&)
  0.07     83.58     0.06 31583132     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::begin()
  0.07     83.64     0.06 20849183     0.00     0.00  std::allocator<BLG::blnode_T*>::~allocator()
  0.07     83.70     0.06 20849182     0.00     0.00  std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::end() const
  0.07     83.76     0.06 20849180     0.00     0.00  bool xsd::cxx::tree::operator==<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::performance_T, SimulinkModel::XSD::performance_T>(xsd::cxx::tree::iterator_adapter<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::performance_T> const&, xsd::cxx::tree::iterator_adapter<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::performance_T> const&)
  0.06     83.81     0.06 41698362     0.00     0.00  __gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >::base() const
  0.06     83.87     0.06 21111419     0.00     0.00  std::_Vector_base<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_M_deallocate(xsd::cxx::tree::sequence_common::ptr*, unsigned long)
  0.06     83.92     0.06 20849195     0.00     0.00  std::_Vector_base<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_M_deallocate(BLG::blnode_T**, unsigned long)
  0.06     83.98     0.06 20849194     0.00     0.00  __gnu_cxx::new_allocator<BLG::blnode_T*>::deallocate(BLG::blnode_T**, unsigned long)
  0.06     84.03     0.06 20849182     0.00     0.00  BLG::blnode_T** std::uninitialized_copy<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, BLG::blnode_T**>(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, __gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, BLG::blnode_T**)
  0.06     84.08     0.05 41698364     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > > >(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >)
  0.06     84.13     0.05                             operator delete(void*, void*)
  0.06     84.18     0.05 51887094     0.00     0.00  __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::base() const
  0.06     84.23     0.05 41698362     0.00     0.00  std::_Niter_base<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > > >(__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >)
  0.06     84.28     0.05 36653706     0.00     0.00  std::char_traits<char>::compare(char const*, char const*, unsigned long)
  0.06     84.33     0.05 36640747     0.00     0.00  __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator()
  0.06     84.38     0.05 31583132     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::max_size() const
  0.06     84.43     0.05 26093546     0.00     0.00  std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::end() const
  0.06     84.48     0.05 26092514     0.00     0.00  std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::begin() const
  0.06     84.53     0.05 26089998     0.00     0.00  std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::capacity() const
  0.06     84.58     0.05 25906758     0.00     0.00  std::_Niter_base<xsd::cxx::tree::sequence_common::ptr*>::iterator_type std::__niter_base<xsd::cxx::tree::sequence_common::ptr*>(xsd::cxx::tree::sequence_common::ptr*)
  0.06     84.63     0.05 20849301     0.00     0.00  std::_Iter_base<BLG::bledge_T**, false>::_S_base(BLG::bledge_T**)
  0.06     84.68     0.05 20849253     0.00     0.00  std::_Niter_base<BLG::bledge_T**>::iterator_type std::__niter_base<BLG::bledge_T**>(BLG::bledge_T**)
  0.06     84.73     0.05 20849183     0.00     0.00  std::_Vector_base<BLG::blnode_T*, std::allocator<BLG::blnode_T*> >::_Vector_impl::~_Vector_impl()
  0.06     84.78     0.05 20849182     0.00     0.00  std::allocator<BLG::blnode_T*>::allocator(std::allocator<BLG::blnode_T*> const&)
  0.06     84.83     0.05 20849182     0.00     0.00  BLG::blnode_T** std::copy<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, BLG::blnode_T**>(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, __gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, BLG::blnode_T**)
  0.05     84.88     0.05 20849218     0.00     0.00  __gnu_cxx::new_allocator<BLG::blnode_T*>::max_size() const
  0.05     84.92     0.05 36640748     0.00     0.00  __gnu_cxx::new_allocator<std::string>::~new_allocator()
  0.05     84.97     0.05 15800961     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.05     85.01     0.05 15791566     0.00     0.00  void __gnu_cxx::__alloc_traits<std::allocator<std::string> >::construct<std::string>(std::allocator<std::string>&, std::string*, std::string const&)
  0.05     85.05     0.04 36640748     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl()
  0.05     85.09     0.04 25976219     0.00     0.00  xsd::cxx::tree::sequence_common::ptr::ptr(xsd::cxx::tree::_type*)
  0.05     85.13     0.04 25906758     0.00     0.00  std::_Iter_base<xsd::cxx::tree::sequence_common::ptr*, false>::_S_base(xsd::cxx::tree::sequence_common::ptr*)
  0.05     85.17     0.04 21055845     0.00     0.00  __gnu_cxx::new_allocator<xsd::cxx::tree::sequence_common::ptr>::~new_allocator()
  0.05     85.21     0.04 21032380     0.00     0.00  std::_Vector_base<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> >::_Vector_base()
  0.05     85.25     0.04 20849302     0.00     0.00  std::_Iter_base<BLG::blnode_T**, false>::_S_base(BLG::blnode_T**)
  0.05     85.29     0.04 20849183     0.00     0.00  __gnu_cxx::new_allocator<BLG::blnode_T*>::~new_allocator()
  0.05     85.33     0.04 20849182     0.00     0.00  xsd::cxx::tree::iterator_adapter<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::performance_T>::iterator_adapter()
  0.05     85.37     0.04 20849182     0.00     0.00  __gnu_cxx::new_allocator<BLG::blnode_T*>::new_allocator(__gnu_cxx::new_allocator<BLG::blnode_T*> const&)
  0.05     85.41     0.04 20849182     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<BLG::blnode_T*> >::_S_select_on_copy(std::allocator<BLG::blnode_T*> const&)
  0.05     85.45     0.04 20849182     0.00     0.00  std::_Vector_base<BLG::bledge_T*, std::allocator<BLG::bledge_T*> >::_Vector_impl::~_Vector_impl()
  0.05     85.49     0.04 20849182     0.00     0.00  BLG::blnode_T** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, BLG::blnode_T**>(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, __gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, BLG::blnode_T**)
  0.05     85.53     0.04 20849181     0.00     0.00  BLG::BLGraph::BLGraph(BLG::BLGraph const&)
  0.05     85.57     0.04 15791566     0.00     0.00  __gnu_cxx::new_allocator<std::string>::construct(std::string*, std::string const&)
  0.05     85.61     0.04  5077114     0.00     0.00  bool __gnu_cxx::operator!=<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >(__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&, __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > > const&)
  0.05     85.65     0.04    35191     0.00     0.00  void std::_Destroy<Simulink::XML::BlockInfo**>(Simulink::XML::BlockInfo**, Simulink::XML::BlockInfo**)
  0.05     85.69     0.04        1     0.04     0.13  Simulink::XML::Reader::~Reader()
  0.05     85.73     0.04        1     0.04     0.60  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base()
  0.04     85.77     0.04 51813736     0.00     0.00  xsd::cxx::tree::iterator_adapter<__gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >, SimulinkModel::XSD::performance_T>::base() const
  0.04     85.80     0.04 41698364     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<BLG::blnode_T* const*, std::vector<BLG::blnode_T*, std::allocator<BLG::blnode_T*> > >)
  0.04     85.84     0.04 20849292     0.00     0.00  __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::__normal_iterator()
  0.04     85.87     0.04 20849194     0.00     0.00  __gnu_cxx::new_allocator<BLG::blnode_T*>::allocate(unsigned long, void const*)
  0.03     85.90     0.03    12611     0.00     0.00  __gnu_cxx::__normal_iterator<xsd::cxx::tree::sequence_common::ptr*, std::vector<xsd::cxx::tree::sequence_common::ptr, std::allocator<xsd::cxx::tree::sequence_common::ptr> > >::operator->() const
  0.03     85.93     0.03        1     0.03     0.56  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl()
  0.03     85.96     0.03                             SimulinkModel::XSD::block_T::performance()
  0.03     85.99     0.03                             std::string* std::__copy_move_backward_a2<false, std::string*, std::string*>(std::string*, std::string*, std::string*)
  0.03     86.02     0.03 41698362     0.00     0.00  std::_Iter_base<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, true>::_S_base(__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >)
  0.03     86.05     0.03 25906800     0.00     0.00  xsd::cxx::tree::sequence<SimulinkModel::XSD::performance_T, false>::operator=(xsd::cxx::tree::sequence<SimulinkModel::XSD::performance_T, false> const&)
  0.03     86.08     0.03 20849194     0.00     0.00  void std::_Destroy_aux<true>::__destroy<BLG::bledge_T**>(BLG::bledge_T**, BLG::bledge_T**)
  0.03     86.11     0.03 20849181     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<BLG::bledge_T*> >::_S_select_on_copy(std::allocator<BLG::bledge_T*> const&)
  0.03     86.14     0.03 20849182     0.00     0.00  __gnu_cxx::new_allocator<BLG::bledge_T*>::~new_allocator()
  0.03     86.16     0.03     1981     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, Simulink::XML::IOPort> > >::deallocate(std::_Rb_tree_node<std::pair<std::string const, Simulink::XML::IOPort> >*, unsigned long)
  0.02     86.18     0.02 26062064     0.00     0.00  xsd::cxx::tree::sequence_common::ptr::~ptr()
  0.02     86.20     0.02 21032380     0.00     0.00  __gnu_cxx::new_allocator<xsd::cxx::tree::sequence_common::ptr>::new_allocator()
  0.02     86.22     0.02 20849194     0.00     0.00  void std::_Destroy<BLG::bledge_T**, BLG::bledge_T*>(BLG::bledge_T**, BLG::bledge_T**, std::allocator<BLG::bledge_T*>&)
  0.02     86.24     0.02 20849181     0.00     0.00  BLG::bledge_T** std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, BLG::bledge_T**>(__gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, __gnu_cxx::__normal_iterator<BLG::bledge_T* const*, std::vector<BLG::bledge_T*, std::allocator<BLG::bledge_T*> > >, BLG::bledge_T**)
  0.02     86.26     0.02 15791566     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&)
  0.02     86.28     0.02    35191     0.00     0.00  void std::_Destroy_aux<true>::__destroy<Simulink::XML::BlockInfo**>(Simulink::XML::BlockInfo**, Simulink::XML::BlockInfo**)
  0.02     86.30     0.02    11463     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Simulink::XML::BlockConnect*>(Simulink::XML::BlockConnect*, Simulink::XML::BlockConnect*)
  0.02     86.32     0.02       42     0.00     0.00  void std::__uninitialized_fill_n_a<xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr, xsd::cxx::tree::sequence_common::ptr>(xsd::cxx::tree::sequence_common::ptr*, unsigned long, xsd::cxx::tree::sequence_common::ptr const&, std::allocator<xsd::cxx::tree::sequence_common::ptr>&)
  0.02     86.34     0.02       14     0.00     0.00  bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)
